Instance,Result,Time,Best,Mono
minimize-5gons-u5-cube-maxcdcl-60-tmp-15-2655746-sat,sat,1941.85,Yes,Yes
minimize-5gons-u5-cube-maxcdcl-61-tmp-15-2655746-sat,unknown,7200,No,No
minimize-5gons-u5-cube-maxcdcl-7-tmp-15-2655746-sat,unknown,7200,No,No
minimize-5gons-u5-cube-maxcdcl-8-tmp-15-2655746-sat,unknown,7200,No,No
minimize-5gons-u5-cube-maxcdcl-9-tmp-15-2655746-sat,unknown,7200,No,No
mqc-10tree1001posib-sat,sat,0.46,Yes,Yes
mqc-10tree101posib-sat,sat,0.56,Yes,Yes
mqc-10tree102posib-sat,sat,0.59,Yes,Yes
mqc-10tree120p-sat,sat,55.81,Yes,Yes
mqc-10tree302p-sat,sat,0.43,Yes,Yes
mqc-10tree305p-sat,sat,0.96,Yes,Yes
mqc-10tree320p-sat,sat,1.94,Yes,Yes
mqc-10tree402p-sat,sat,0.33,Yes,Yes
mqc-10tree501p-sat,sat,0.81,Yes,Yes
mqc-10tree510p-sat,sat,2.29,Yes,Yes
mqc-10tree515p-sat,sat,35.24,Yes,Yes
mqc-10tree605posib-sat,sat,0.9,Yes,Yes
mqc-10tree620p-sat,sat,42.2,Yes,Yes
mqc-10tree715p-sat,sat,7.22,Yes,Yes
mqc-10tree825p-sat,sat,353.7,Yes,Yes
optic-gen_add_4_carry_991-sat,unknown,7200,No,No
optic-gen_cvc-add3-bw3_299-sat,unknown,7200,No,No
optic-gen_cvc-add3-bw3_991-sat,unknown,7200,No,No
optic-gen_cvc-add3-opt-bw3_299-sat,unknown,7200,No,No
optic-gen_cvc-plus_4_991-sat,sat,839.34,Yes,Yes
optic-gen_mult_3_5_33-sat,unknown,7200,No,No
optic-gen_mult_3_6_33-sat,unknown,7200,No,No
optic-gen_mult_3_6_399-sat,unknown,7200,No,No
optic-gen_square_5_33-sat,sat,1273.72,Yes,Yes
optimizing-BDDs-anneal-un-wcnf_incomplete_improved_1_2019_2-sat,unknown,7200,No,No
optimizing-BDDs-car-un-wcnf_incomplete_improved_1_2019_2-sat,unknown,7200,No,No
optimizing-BDDs-hypothyroid-un-wcnf_incomplete_improved_1_2019_2-sat,sat,74.5,Yes,Yes
optimizing-BDDs-primary-tumor-un-wcnf_incomplete_improved_1_2019_4-sat,unknown,7200,No,No
optimizing-BDDs-tic-tac-toe-un-wcnf_incomplete_improved_1_2019_2-sat,unknown,7200,No,No
packup-4ede8d96-c17a-11df-a7c5-00163e3d3b7c_l3-sat,unknown,7200,No,No
packup-7f80e4f0-4fe9-11e0-acd7-00163e1e087d_l3-sat,unknown,7200,No,No
packup-ff4a1d84-d490-11df-9e6c-00163e3d3b7c_l3-sat,unknown,7200,No,No
packup-rand172_l2-sat,unknown,7200,No,No
packup-rand208_l2-sat,unknown,7200,No,No
packup-rand209_l2-sat,unknown,7200,No,No
packup-rand289_l2-sat,unknown,7200,No,No
packup-rand290_l2-sat,unknown,7200,No,No
packup-rand30_l2-sat,unknown,7200,No,No
packup-rand425_l2-sat,unknown,7200,No,No
packup-rand736_l2-sat,unknown,7200,No,No
packup-rand874_l2-sat,unknown,7200,No,No
packup-rand892_l2-sat,unknown,7200,No,No
packup-rand943_l2-sat,unknown,7200,No,No
packup-rand96_l2-sat,unknown,7200,No,No
planning-bnn-cellda_x_10-sat,unknown,7200,No,No
planning-bnn-cellda_x_12-sat,unknown,7200,No,No
planning-bnn-cellda_y_8-sat,unknown,7200,No,No
planning-bnn-cellda_y_9-sat,unknown,7200,No,No
planning-bnn-navigation_3x3_4-sat,unknown,7200,No,No
planning-bnn-navigation_3x3_5-sat,unknown,7200,No,No
planning-bnn-navigation_3x3_6-sat,unknown,7200,No,No
planning-bnn-navigation_4x4_5-sat,unknown,7200,No,No
planning-bnn-navigation_4x4_7-sat,unknown,7200,No,No
planning-bnn-navigation_5x5_9-sat,unknown,7200,No,No
planning-bnn-sysadmin_4_3-sat,unknown,7200,No,No
planning-bnn-sysadmin_4_4-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-117-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-130-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-134-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-139-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-141-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-146-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-149-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-15-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-157-sat,sat,493.06,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-163-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-174-sat,sat,25.16,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-178-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-18-sat,sat,34.25,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-34-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-35-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-37-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-47-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-54-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-56-sat,sat,304.28,Yes,Yes
privilege-escalation-cloud_access_control_repair_task-61-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-73-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-87-sat,unknown,7200,No,No
privilege-escalation-cloud_access_control_repair_task-92-sat,unknown,7200,No,No
program-disambiguation-Q27_YESNO_1-sat,unknown,7200,No,No
program-disambiguation-Q42_YESNO_4-sat,unknown,7200,No,No
protein_ins-1bpi_.2knt_.g.wcnf.t-sat,sat,305.97,Yes,Yes
protein_ins-1bpi_.5pti_.g.wcnf.t-sat,sat,33.43,Yes,Yes
protein_ins-1knt_.1bpi_.g.wcnf.t-sat,sat,1071.96,Yes,Yes
protein_ins-1knt_.2knt_.g.wcnf.t-sat,sat,1.08,Yes,Yes
protein_ins-1knt_.5pti_.g.wcnf.t-sat,sat,30.21,Yes,Yes
protein_ins-1vii_.1cph_.g.wcnf.t-sat,sat,0.02,Yes,Yes
protein_ins-2knt_.5pti_.g.wcnf.t-sat,sat,2.49,Yes,Yes
protein_ins-3ebx_.1era_.g.wcnf.t-sat,sat,90.18,Yes,Yes
protein_ins-3ebx_.6ebx_.g.wcnf.t-sat,sat,98.44,Yes,Yes
protein_ins-6ebx_.1era_.g.wcnf.t-sat,sat,128.78,Yes,Yes
protein_ins-p1.wcnf.t-sat,sat,60.27,Yes,Yes
protein_ins-sandiaprotein.g.wcnf.t-sat,sat,1.1,Yes,Yes
pseudoBoolean-normalized-aim-200-3_4-yes1-1.opb.msat-sat,unknown,7200,No,No
pseudoBoolean-normalized-aim-200-6_0-yes1-2.opb.msat-sat,unknown,7200,No,No
pseudoBoolean-normalized-g9x3.opb.msat-sat,sat,0.15,Yes,Yes
pseudoBoolean-normalized-g9x9.opb.msat-sat,sat,7.44,Yes,Yes
pseudoBoolean-normalized-hanoi4.opb.msat-sat,unknown,7200,No,No
pseudoBoolean-normalized-hanoi5.opb.msat-sat,unknown,7200,No,No
pseudoBoolean-normalized-mps-v2-20-10-stein45.opb.msat-sat,sat,1.11,Yes,Yes
pseudoBoolean-normalized-par16-1.opb.msat-sat,unknown,7200,No,No
pseudoBoolean-normalized-par16-2.opb.msat-sat,unknown,7200,No,No
pseudoBoolean-normalized-par8-2.opb.msat-sat,sat,2529.17,Yes,Yes
pseudoBoolean-normalized-ssa7552-038.opb.msat-sat,unknown,7200,No,No
pseudoBoolean-normalized-ssa7552-159.opb.msat-sat,unknown,7200,No,No
railway-transport-dp43-sat,unknown,7200,No,No
railway-transport-p15-sat,sat,14.13,Yes,Yes
rna-alignment-k50-23-49.rna.pre-sat,unknown,7200,No,No
rna-alignment-k50-40-60.rna.pre-sat,unknown,7200,No,No
rna-alignment-random-same-7.rna.pre-sat,sat,309.82,Yes,Yes
