Instance,Result,Time,Best,Mono
fault-diagnosis-s38417_nan_explicit_18_0-sat,sat,3.65,No,No
fault-diagnosis-s38417_nan_explicit_27_0-sat,sat,3.1,No,No
fault-diagnosis-s38417_nan_explicit_6_0-sat,sat,3.6,No,No
fault-diagnosis-s38584_nan_explicit_15_0-sat,unknown,36000,No,No
fault-diagnosis-s38584_nan_explicit_16_0-sat,sat,178.47,Yes,No
fault-diagnosis-s38584_nan_explicit_18_0-sat,sat,109.59,Yes,No
fault-diagnosis-s38584_nan_explicit_25_0-sat,sat,61.92,No,No
fault-diagnosis-s38584_nan_explicit_27_0-sat,sat,38.27,Yes,No
fault-diagnosis-s38584_nan_explicit_33_0-sat,sat,43.73,No,No
fault-diagnosis-s38584_nan_explicit_46_0-sat,sat,56.37,No,No
frb-frb25-13-1.partial-sat,sat,2.29,No,No
frb-frb25-13-2.partial-sat,sat,1.03,No,No
frb-frb25-13-3.partial-sat,unknown,36000,No,No
frb-frb25-13-4.partial-sat,sat,0.81,No,No
frb-frb30-15-3.partial-sat,sat,5.87,No,No
frb-frb30-15-4.partial-sat,unknown,36000,No,No
frb-frb30-15-5.partial-sat,sat,3.58,No,No
frb-frb35-17-1.partial-sat,sat,7.49,No,No
frb-frb35-17-3.partial-sat,sat,8.16,No,No
frb-frb35-17-4.partial-sat,sat,5.68,No,No
frb-frb35-17-5.partial-sat,sat,45.59,No,No
frb-frb40-19-1.partial-sat,sat,67.03,No,No
frb-frb40-19-2.partial-sat,sat,64.0,No,No
frb-frb40-19-4.partial-sat,sat,70.54,No,No
frb-frb40-19-5.partial-sat,sat,993.16,No,No
gen-hyper-tw-GenHyperTW_atv_partial_system-sat,unknown,36000,No,No
gen-hyper-tw-GenHyperTW_b01-sat,unknown,36000,No,No
gen-hyper-tw-GenHyperTW_b02-sat,sat,7.74,No,No
gen-hyper-tw-GenHyperTW_b06-sat,sat,562.41,No,No
gen-hyper-tw-GenHyperTW_dubois29-sat,unknown,36000,No,No
gen-hyper-tw-GenHyperTW_grid5-sat,sat,29.54,No,No
inconsistency-measurement-im-forgetting-A-2-WS_300_16_90_30.tgf.pl-sat,unknown,36000,No,No
inconsistency-measurement-im-forgetting-T-2-stb_265_466.tgf.pl-sat,unknown,36000,No,No
inconsistency-measurement-im-hit-A-2-WS_300_16_90_30.tgf.pl-sat,unknown,36000,No,No
inconsistency-measurement-im-hit-C-2-stb_304_352.tgf.pl-sat,unknown,36000,No,No
judgment-aggregation-ja-maxham-preflib-00049-00000003-sat,sat,22.73,No,No
judgment-aggregation-ja-maxham-preflib-00049-00000092-sat,unknown,36000,No,No
judgment-aggregation-ja-maxham-preflib-00049-00000106-sat,unknown,36000,No,No
judgment-aggregation-ja-maxham-preflib-00049-00000511-sat,unknown,36000,No,No
judgment-aggregation-ja-maxham-preflib-00049-00000562-sat,sat,50.86,No,No
judgment-aggregation-ja-slater-preflib-00043-00000180-sat,unknown,36000,No,No
judgment-aggregation-ja-slater-preflib-00043-00000196-sat,unknown,36000,No,No
logic-synthesis-normalized-5xp1.b.opb.msat-sat,sat,6.08,No,No
logic-synthesis-normalized-9sym.b.opb.msat-sat,sat,0.11,No,No
logic-synthesis-normalized-alu4.b.opb.msat-sat,unknown,36000,No,No
logic-synthesis-normalized-apex4.a.opb.msat-sat,unknown,36000,No,No
logic-synthesis-normalized-clip.b.opb.msat-sat,sat,0.12,No,No
logic-synthesis-normalized-count.b.opb.msat-sat,sat,1.43,No,No
logic-synthesis-normalized-e64.b.opb.msat-sat,unknown,36000,No,No
logic-synthesis-normalized-ex5.pi.opb.msat-sat,unknown,36000,No,No
logic-synthesis-normalized-f51m.b.opb.msat-sat,sat,2.28,No,No
logic-synthesis-normalized-jac3.opb.msat-sat,sat,587.2,No,No
logic-synthesis-normalized-sao2.b.opb.msat-sat,sat,657.95,No,No
mbd-b14_C-mbd14-0377-sat,sat,74.7,No,No
mbd-b17_C-mbd14-0217-sat,sat,112.15,No,No
mbd-b20_C-mbd14-0281-sat,sat,29.21,No,No
mbd-b20_C-mbd14-0305-sat,sat,12.96,No,No
mbd-b20_C-mbd14-0349-sat,sat,16.47,No,No
mbd-b20_C-mbd14-0356-sat,sat,44.61,No,No
mbd-b21_C-mbd14-0205-sat,sat,38.19,No,No
mbd-b21_C-mbd14-0286-sat,sat,3.54,No,No
mbd-b21_C-mbd14-0368-sat,sat,84.19,No,No
mbd-b21_C-mbd14-0394-sat,sat,18.71,No,No
mbd-b22_C-mbd14-0207-sat,sat,21.73,No,No
mbd-b22_C-mbd14-0249-sat,sat,77.78,No,No
mbd-b22_C-mbd14-0250-sat,sat,213.74,No,No
mbd-b22_C-mbd14-0272-sat,sat,80.43,No,No
mbd-b22_C-mbd14-0308-sat,sat,66.04,No,No
min-fill-MinFill_R0_mulsol.i.1-sat,unknown,36000,No,No
min-fill-MinFill_R0_myciel3-sat,sat,0.11,No,No
min-fill-MinFill_R0_myciel4-sat,unknown,36000,No,No
min-fill-MinFill_R3_david-sat,unknown,36000,No,No
min-fill-MinFill_R3_huck-sat,sat,0.04,No,No
min-fill-MinFill_R5_jean-sat,sat,0.46,No,No
minimize-5gons-u5-cube-maxcdcl-11-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-12-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-13-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-18-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-19-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-20-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-23-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-24-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-29-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-32-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-36-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-38-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-41-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-44-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-46-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-48-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-49-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-53-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-58-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-59-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-60-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-61-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-7-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-8-tmp-15-2655746-sat,unknown,36000,No,No
minimize-5gons-u5-cube-maxcdcl-9-tmp-15-2655746-sat,unknown,36000,No,No
mqc-10tree1001posib-sat,sat,1.08,No,No
mqc-10tree101posib-sat,sat,1.08,No,No
mqc-10tree102posib-sat,sat,0.69,No,No
mqc-10tree120p-sat,sat,5.88,Yes,No
mqc-10tree302p-sat,sat,1.06,No,No
mqc-10tree305p-sat,sat,0.99,No,No
mqc-10tree320p-sat,sat,7.26,Yes,No
mqc-10tree402p-sat,sat,1.45,No,No
mqc-10tree501p-sat,sat,1.31,No,No
