Instance,Result,Time,Best,Mono
vpa-UAutomizer_array12_alloca_true-termination.c.i_Abstraction1-sat,sat,1.24,No,No
vpa-UAutomizer_c.03-alloca_true-termination_true-no-overflow.c.i_Abstraction3-sat,sat,29.94,No,No
vpa-UAutomizer_cll_search-alloca_false-termination.c.i_Abstraction1-sat,sat,4.17,No,No
vpa-UAutomizer_count_up_alloca_true-termination.c.i_Abstraction1-sat,sat,1.2,No,No
vpa-UAutomizer_ll_append-alloca_false-termination.c.i_Abstraction1-sat,sat,29.6,No,No
vpa-UAutomizer_nondet_ll_search-alloca_true-termination.c.i_Abstraction1-sat,sat,4.81,No,No
vpa-UAutomizer_seq_true-unreach-call_true-termination.i_Abstraction1-sat,sat,0.25,No,No
wqueens-wqueens10_8.wcsp.dir-sat,sat,0.02,No,No
wqueens-wqueens12_10.wcsp.dir-sat,sat,0.02,No,No
wqueens-wqueens14_12.wcsp.dir-sat,sat,0.07,No,No
wqueens-wqueens16_14.wcsp.dir-sat,sat,0.2,No,No
wqueens-wqueens18_16.wcsp.dir-sat,sat,0.51,No,No
wqueens-wqueens6_4.wcsp.dir-sat,sat,0.01,No,No
xai-mindset2-appendicitis-sat,sat,4.87,No,No
xai-mindset2-australian-sat,unknown,36000,No,No
